Position,TrackName,Artist,Streams,URL,date,Region
31,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1903109,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,7/21/17,global
32,Slide,Calvin Harris,1863765,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,7/21/17,global
33,Signs,Drake,1833322,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO,7/21/17,global
34,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,1802232,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH,7/21/17,global
35,,,1798890,https://open.spotify.com/track/3eFJqPe8VUYrABbFjSauuj,7/21/17,global
36,Your Song,Rita Ora,1791834,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,7/21/17,global
37,Slow Hands,Niall Horan,1769008,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh,7/21/17,global
38,Crying in the Club,Camila Cabello,1734262,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,7/21/17,global
39,Symphony (feat. Zara Larsson),Clean Bandit,1712995,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,7/21/17,global
40,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,1682093,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,7/21/17,global
41,That's What I Like,Bruno Mars,1659185,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,7/21/17,global
42,I Like Me Better,Lauv,1637191,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,7/21/17,global
43,SUBEME LA RADIO,Enrique Iglesias,1612524,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,7/21/17,global
44,Stay (with Alessia Cara),Zedd,1598541,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,7/21/17,global
45,Esc��pate Conmigo,Wisin,1556845,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6,7/21/17,global
46,One Step Closer,Linkin Park,1537793,https://open.spotify.com/track/3K4HG9evC7dg3N0R9cYqk4,7/21/17,global
47,Mask Off,Future,1536836,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,7/21/17,global
48,,,1526955,https://open.spotify.com/track/3bVbQvGVIe4n24AzyXovXh,7/21/17,global
49,Numb / Encore,JAY Z,1518911,https://open.spotify.com/track/5sNESr6pQfIhL3krM8CtZn,7/21/17,global
50,Redbone,Childish Gambino,1487524,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,7/21/17,global
1,Despacito - Remix,Luis Fonsi,5261445,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,7/22/17,global
2,Wild Thoughts,DJ Khaled,4206402,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,7/22/17,global
3,Mi Gente,J Balvin,3969887,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,7/22/17,global
4,Unforgettable,French Montana,3639589,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,7/22/17,global
5,I'm the One,DJ Khaled,3508125,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,7/22/17,global
6,Feels,Calvin Harris,3309268,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,7/22/17,global
7,Shape of You,Ed Sheeran,3212093,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,7/22/17,global
8,Attention,Charlie Puth,2985140,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,7/22/17,global
9,2U (feat. Justin Bieber),David Guetta,2983238,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,7/22/17,global
10,Strip That Down,Liam Payne,2898234,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,7/22/17,global
11,Thunder,Imagine Dragons,2714687,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,7/22/17,global
12,Mama,Jonas Blue,2677348,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,7/22/17,global
13,There's Nothing Holdin' Me Back,Shawn Mendes,2421205,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,7/22/17,global
14,XO TOUR Llif3,Lil Uzi Vert,2397129,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq,7/22/17,global
15,Despacito (Featuring Daddy Yankee),Luis Fonsi,2285388,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,7/22/17,global
16,In The End,Linkin Park,2272905,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,7/22/17,global
17,Sorry Not Sorry,Demi Lovato,2170252,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex,7/22/17,global
18,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,2162661,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,7/22/17,global
19,More Than You Know,Axwell /\ Ingrosso,2148885,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz,7/22/17,global
20,Felices los 4,Maluma,2119432,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,7/22/17,global
21,Something Just Like This,The Chainsmokers,2066391,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,7/22/17,global
22,HUMBLE.,Kendrick Lamar,2059208,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,7/22/17,global
23,Fetish (feat. Gucci Mane),Selena Gomez,2016746,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq,7/22/17,global
24,Me Reh�_so,Danny Ocean,2016325,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,7/22/17,global
25,There for You,Martin Garrix,1934236,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,7/22/17,global
26,Numb,Linkin Park,1905819,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,7/22/17,global
27,Congratulations,Post Malone,1875312,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,7/22/17,global
28,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1856848,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,7/22/17,global
29,Believer,Imagine Dragons,1819380,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,7/22/17,global
30,Slide,Calvin Harris,1800535,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,7/22/17,global
31,Signs,Drake,1743160,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO,7/22/17,global
32,Your Song,Rita Ora,1717350,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,7/22/17,global
33,Slow Hands,Niall Horan,1716854,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh,7/22/17,global
34,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,1714618,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH,7/22/17,global
35,Crying in the Club,Camila Cabello,1655782,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,7/22/17,global
36,Symphony (feat. Zara Larsson),Clean Bandit,1634259,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,7/22/17,global
37,I Like Me Better,Lauv,1589699,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,7/22/17,global
38,That's What I Like,Bruno Mars,1589436,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,7/22/17,global
39,Heavy (feat. Kiiara),Linkin Park,1567431,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4,7/22/17,global
40,SUBEME LA RADIO,Enrique Iglesias,1561512,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,7/22/17,global
41,Esc��pate Conmigo,Wisin,1548155,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6,7/22/17,global
42,Stay (with Alessia Cara),Zedd,1490818,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,7/22/17,global
43,Bad Liar,Selena Gomez,1477658,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,7/22/17,global
44,Mask Off,Future,1464076,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,7/22/17,global
45,Redbone,Childish Gambino,1412907,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,7/22/17,global
46,Ahora Dice,Chris Jeday,1354359,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy,7/22/17,global
47,It Ain't Me (with Selena Gomez),Kygo,1313260,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,7/22/17,global
48,Butterfly Effect,Travis Scott,1311672,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX,7/22/17,global
49,Una Lady Como T�_,Manuel Turizo,1299822,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF,7/22/17,global
50,No Promises (feat. Demi Lovato),Cheat Codes,1296523,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,7/22/17,global
1,Despacito - Remix,Luis Fonsi,4511203,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,7/23/17,global
2,Wild Thoughts,DJ Khaled,3571282,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,7/23/17,global
3,Mi Gente,J Balvin,3413918,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,7/23/17,global
4,Unforgettable,French Montana,3189228,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,7/23/17,global
5,I'm the One,DJ Khaled,3083242,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,7/23/17,global
6,Feels,Calvin Harris,2838486,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,7/23/17,global
7,Shape of You,Ed Sheeran,2799119,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,7/23/17,global
8,Attention,Charlie Puth,2637919,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,7/23/17,global
9,Strip That Down,Liam Payne,2535327,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,7/23/17,global
10,2U (feat. Justin Bieber),David Guetta,2462655,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,7/23/17,global
11,Thunder,Imagine Dragons,2385395,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,7/23/17,global
12,Mama,Jonas Blue,2350675,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,7/23/17,global
13,XO TOUR Llif3,Lil Uzi Vert,2164666,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq,7/23/17,global
14,There's Nothing Holdin' Me Back,Shawn Mendes,2143166,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,7/23/17,global
15,Despacito (Featuring Daddy Yankee),Luis Fonsi,1944059,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,7/23/17,global
16,Sorry Not Sorry,Demi Lovato,1931239,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex,7/23/17,global
17,HUMBLE.,Kendrick Lamar,1850823,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,7/23/17,global
18,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,1847983,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,7/23/17,global
19,More Than You Know,Axwell /\ Ingrosso,1845580,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz,7/23/17,global
20,Felices los 4,Maluma,1799330,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,7/23/17,global
21,Something Just Like This,The Chainsmokers,1798133,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,7/23/17,global
22,In The End,Linkin Park,1747361,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,7/23/17,global
23,Congratulations,Post Malone,1740243,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,7/23/17,global
24,Me Reh�_so,Danny Ocean,1732817,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,7/23/17,global
25,There for You,Martin Garrix,1681341,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,7/23/17,global
26,Fetish (feat. Gucci Mane),Selena Gomez,1656954,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq,7/23/17,global
27,Believer,Imagine Dragons,1646211,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,7/23/17,global
28,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1622249,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,7/23/17,global
29,Slide,Calvin Harris,1567621,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,7/23/17,global
30,Slow Hands,Niall Horan,1557242,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh,7/23/17,global
31,Signs,Drake,1528357,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO,7/23/17,global
32,Your Song,Rita Ora,1494832,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,7/23/17,global
33,Numb,Linkin Park,1490643,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,7/23/17,global
34,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,1473376,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH,7/23/17,global
35,Symphony (feat. Zara Larsson),Clean Bandit,1451086,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,7/23/17,global
36,Crying in the Club,Camila Cabello,1442605,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,7/23/17,global
37,That's What I Like,Bruno Mars,1408755,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,7/23/17,global
38,I Like Me Better,Lauv,1408153,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,7/23/17,global
39,Stay (with Alessia Cara),Zedd,1339848,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,7/23/17,global
40,Esc��pate Conmigo,Wisin,1319342,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6,7/23/17,global
41,Mask Off,Future,1311917,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,7/23/17,global
42,SUBEME LA RADIO,Enrique Iglesias,1306435,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,7/23/17,global
43,Redbone,Childish Gambino,1304904,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,7/23/17,global
44,Heavy (feat. Kiiara),Linkin Park,1293563,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4,7/23/17,global
45,Bad Liar,Selena Gomez,1249550,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,7/23/17,global
46,Butterfly Effect,Travis Scott,1196234,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX,7/23/17,global
47,Ahora Dice,Chris Jeday,1170882,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy,7/23/17,global
48,No Promises (feat. Demi Lovato),Cheat Codes,1162206,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,7/23/17,global
49,Una Lady Como T�_,Manuel Turizo,1155236,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF,7/23/17,global
50,Location,Khalid,1144586,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,7/23/17,global
1,Despacito - Remix,Luis Fonsi,4547095,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,7/24/17,global
2,Mi Gente,J Balvin,3880289,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,7/24/17,global
3,Wild Thoughts,DJ Khaled,3821206,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,7/24/17,global
4,Unforgettable,French Montana,3491749,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,7/24/17,global
5,I'm the One,DJ Khaled,3255731,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,7/24/17,global
6,Feels,Calvin Harris,3173834,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,7/24/17,global
7,2U (feat. Justin Bieber),David Guetta,3107442,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,7/24/17,global
8,Shape of You,Ed Sheeran,2988084,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,7/24/17,global
9,Attention,Charlie Puth,2902054,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,7/24/17,global
10,Strip That Down,Liam Payne,2774503,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,7/24/17,global
11,Thunder,Imagine Dragons,2646207,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,7/24/17,global
12,Mama,Jonas Blue,2619605,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,7/24/17,global
13,There's Nothing Holdin' Me Back,Shawn Mendes,2362482,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,7/24/17,global
14,XO TOUR Llif3,Lil Uzi Vert,2318454,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq,7/24/17,global
15,Sorry Not Sorry,Demi Lovato,2251506,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex,7/24/17,global
16,More Than You Know,Axwell /\ Ingrosso,2121404,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz,7/24/17,global
17,Fetish (feat. Gucci Mane),Selena Gomez,2083809,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq,7/24/17,global
18,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,1991887,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,7/24/17,global
19,HUMBLE.,Kendrick Lamar,1976655,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,7/24/17,global
20,Something Just Like This,The Chainsmokers,1951259,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,7/24/17,global
21,Despacito (Featuring Daddy Yankee),Luis Fonsi,1932229,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,7/24/17,global
22,There for You,Martin Garrix,1902890,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,7/24/17,global
23,Congratulations,Post Malone,1878277,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,7/24/17,global
24,Felices los 4,Maluma,1844583,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,7/24/17,global
25,Believer,Imagine Dragons,1823526,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,7/24/17,global
26,In The End,Linkin Park,1799490,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,7/24/17,global
27,Me Reh�_so,Danny Ocean,1781562,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,7/24/17,global
28,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1778314,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,7/24/17,global
29,Slow Hands,Niall Horan,1726780,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh,7/24/17,global
30,Slide,Calvin Harris,1703951,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,7/24/17,global
31,Signs,Drake,1695627,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO,7/24/17,global
32,Your Song,Rita Ora,1692423,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,7/24/17,global
33,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,1656346,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH,7/24/17,global
34,Crying in the Club,Camila Cabello,1616026,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,7/24/17,global
35,I Like Me Better,Lauv,1605229,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,7/24/17,global
36,Symphony (feat. Zara Larsson),Clean Bandit,1578939,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,7/24/17,global
37,Bad Liar,Selena Gomez,1573738,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,7/24/17,global
38,Numb,Linkin Park,1514849,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,7/24/17,global
39,That's What I Like,Bruno Mars,1495665,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,7/24/17,global
40,Stay (with Alessia Cara),Zedd,1466522,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,7/24/17,global
41,Redbone,Childish Gambino,1397267,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,7/24/17,global
42,Mask Off,Future,1378004,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,7/24/17,global
43,SUBEME LA RADIO,Enrique Iglesias,1373462,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,7/24/17,global
44,New Rules,Dua Lipa,1364856,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,7/24/17,global
45,Heavy (feat. Kiiara),Linkin Park,1361726,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4,7/24/17,global
46,Butterfly Effect,Travis Scott,1360903,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX,7/24/17,global
47,Esc��pate Conmigo,Wisin,1355583,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6,7/24/17,global
48,No Promises (feat. Demi Lovato),Cheat Codes,1343752,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,7/24/17,global
49,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,1330313,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,7/24/17,global
50,Location,Khalid,1279677,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,7/24/17,global
1,Despacito - Remix,Luis Fonsi,4599149,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,7/25/17,global
2,Mi Gente,J Balvin,4235692,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,7/25/17,global
3,Wild Thoughts,DJ Khaled,3923026,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,7/25/17,global
4,Unforgettable,French Montana,3574692,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,7/25/17,global
5,I'm the One,DJ Khaled,3328807,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,7/25/17,global
6,Feels,Calvin Harris,3277624,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,7/25/17,global
7,2U (feat. Justin Bieber),David Guetta,3229456,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,7/25/17,global
8,Shape of You,Ed Sheeran,3044695,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,7/25/17,global
9,Attention,Charlie Puth,2950047,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,7/25/17,global
10,Strip That Down,Liam Payne,2867321,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,7/25/17,global
11,Thunder,Imagine Dragons,2714228,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,7/25/17,global
12,Mama,Jonas Blue,2646302,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,7/25/17,global
13,There's Nothing Holdin' Me Back,Shawn Mendes,2424497,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,7/25/17,global
14,XO TOUR Llif3,Lil Uzi Vert,2383076,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq,7/25/17,global
15,Sorry Not Sorry,Demi Lovato,2379536,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex,7/25/17,global
16,More Than You Know,Axwell /\ Ingrosso,2186413,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz,7/25/17,global
17,Fetish (feat. Gucci Mane),Selena Gomez,2155126,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq,7/25/17,global
18,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,2054722,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,7/25/17,global
19,HUMBLE.,Kendrick Lamar,2044066,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,7/25/17,global
20,Something Just Like This,The Chainsmokers,1985232,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,7/25/17,global
21,There for You,Martin Garrix,1976660,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,7/25/17,global
22,Despacito (Featuring Daddy Yankee),Luis Fonsi,1948771,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,7/25/17,global
23,Congratulations,Post Malone,1933045,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,7/25/17,global
24,Felices los 4,Maluma,1906806,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,7/25/17,global
25,Believer,Imagine Dragons,1859322,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,7/25/17,global
26,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1851569,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,7/25/17,global
